## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=picard/CollectInsertSizeMetrics/27_FL776_i10.inserts.hist_graph.pdf HISTOGRAM_WIDTH=1000 INPUT=bowtie2/Filtering/27_FL776_i10.filt.srt.nodup.bam OUTPUT=picard/CollectInsertSizeMetrics/27_FL776_i10.inserts.hist_data.log STOP_AFTER=5000000 VERBOSITY=ERROR QUIET=true    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Apr 30 16:03:36 KST 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
60	41	17	31	1999	76.947363	45.052484	2500000	FR	9	15	21	29	35	41	49	87	185	225	299			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
230	360
231	333
232	327
233	287
234	291
235	306
236	291
237	238
238	236
239	203
240	194
241	205
242	171
243	165
244	174
245	148
246	146
247	161
248	139
249	136
250	124
251	124
252	117
253	106
254	97
255	101
256	111
257	102
258	102
259	99
260	96
261	68
262	74
263	68
264	52
265	63
266	57
267	62
268	57
269	50
270	64
271	63
272	64
273	59
274	49
275	55
276	50
277	49
278	48
279	44
280	46
281	52
282	55
283	38
284	38
285	41
286	21
287	36
288	34
289	37
290	37
291	40
292	36
293	29
294	37
295	38
296	31
297	28
298	26
299	31
300	24
301	30
302	29
303	24
304	18
305	23
306	26
307	22
308	28
309	31
310	24
311	32
312	27
313	24
314	21
315	19
316	19
317	30
318	19
319	18
320	23
321	22
322	19
323	24
324	27
325	24
326	26
327	17
328	31
329	14
330	18
331	25
332	17
333	9
334	23
335	19
336	18
337	16
338	14
339	15
340	19
341	21
342	7
343	17
344	18
345	20
346	25
347	15
348	13
349	12
350	15
351	8
352	9
353	13
354	16
355	15
356	22
357	10
358	12
359	9
360	12
361	11
362	7
363	17
364	13
365	6
366	8
367	5
368	10
369	8
370	9
371	7
372	10
373	12
374	6
375	3
376	7
377	6
378	6
379	7
380	10
381	6
382	3
383	7
384	2
385	4
386	6
387	5
388	6
389	7
390	6
391	5
392	8
393	3
394	1
395	4
396	7
397	7
398	1
399	7
400	2
401	5
402	6
403	7
404	6
405	4
406	5
407	3
408	5
409	2
410	2
411	1
412	1
413	2
414	3
415	2
416	3
417	6
418	4
419	3
420	6
421	3
422	5
423	2
424	7
425	5
427	4
429	6
430	2
431	3
432	2
433	2
434	2
435	2
436	1
437	3
438	3
439	1
440	3
441	3
442	2
444	1
445	2
446	4
447	3
448	1
449	2
450	3
451	1
452	2
453	1
454	1
455	3
456	2
457	2
458	1
459	6
460	4
461	5
462	2
463	2
464	3
465	1
466	2
467	4
468	2
473	1
474	1
476	2
478	2
479	4
480	2
481	2
482	3
483	1
484	2
485	3
487	3
489	1
491	3
492	2
494	3
495	1
497	4
498	1
499	2
500	1
501	4
503	3
505	2
506	3
507	2
508	2
509	2
510	3
511	3
512	3
513	2
514	2
515	1
516	3
517	2
518	1
519	1
520	1
521	1
522	4
523	1
525	3
526	2
527	1
528	2
529	1
532	2
533	2
534	1
535	2
537	1
538	1
541	1
542	2
543	1
544	1
545	2
546	1
548	1
549	1
550	3
553	2
554	1
555	2
556	1
557	2
558	1
559	2
561	1
562	1
564	1
565	1
567	1
568	4
569	1
570	2
573	1
574	2
575	1
576	1
577	2
580	1
581	2
583	2
584	3
585	2
586	1
592	1
593	2
594	2
596	1
597	1
598	1
601	3
603	1
604	1
605	1
606	3
607	2
610	1
611	1
614	1
618	1
619	2
620	1
621	2
623	1
627	3
630	1
631	1
633	2
634	1
639	1
644	1
649	1
651	1
653	1
654	3
655	1
656	1
657	1
661	2
663	1
666	2
667	1
668	1
669	1
670	2
674	3
675	4
676	1
677	1
678	1
679	2
680	3
682	1
683	2
684	2
685	1
687	2
688	1
689	2
690	1
691	1
692	1
693	1
695	1
696	1
697	1
700	2
702	1
704	1
708	1
709	1
711	1
714	2
716	1
718	1
719	1
720	1
722	1
723	2
725	1
726	1
728	1
732	3
734	1
737	1
738	1
740	1
742	1
744	2
746	3
750	1
751	3
753	2
757	1
760	1
763	1
764	2
766	1
768	1
770	1
771	1
773	2
775	1
777	1
778	2
779	1
781	1
782	2
783	2
785	2
788	1
789	1
790	1
791	1
793	2
795	1
796	1
797	3
800	1
802	2
803	1
805	1
806	1
807	2
809	2
810	1
811	3
812	1
814	1
815	2
816	2
817	3
818	3
824	1
825	1
826	1
827	1
828	3
830	1
831	1
832	2
833	1
836	1
837	4
839	2
840	1
841	1
844	1
845	1
846	1
847	1
850	2
851	1
852	3
859	1
860	2
861	1
862	2
863	1
864	3
865	1
867	1
868	1
871	1
872	1
873	1
876	1
877	2
878	4
879	1
881	2
882	3
883	3
887	4
888	2
889	2
890	5
892	3
893	3
894	3
895	2
897	1
898	2
899	1
902	1
903	2
904	1
905	1
906	1
907	1
908	1
909	1
912	2
913	1
915	2
916	1
918	1
919	1
921	2
924	1
925	1
926	1
928	1
929	3
935	1
936	1
937	1
940	1
941	1
942	2
944	2
945	2
946	1
947	1
949	3
950	3
952	1
953	1
956	2
957	1
959	1
960	1
961	1
964	1
967	3
968	3
972	2
977	2
978	3
979	1
980	4
982	1
983	1
984	1
986	1
987	1
989	1
990	2
994	1
997	1
998	1
1000	1

