## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=picard/CollectInsertSizeMetrics/13_FL17_i22.inserts.hist_graph.pdf HISTOGRAM_WIDTH=1000 INPUT=bowtie2/Filtering/13_FL17_i22.filt.srt.nodup.bam OUTPUT=picard/CollectInsertSizeMetrics/13_FL17_i22.inserts.hist_data.log STOP_AFTER=5000000 VERBOSITY=ERROR QUIET=true    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Apr 30 16:00:49 KST 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
65	41	20	32	1998	89.230915	63.833411	2500000	FR	9	19	27	35	41	49	59	115	229	305	545			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
606	3
607	3
608	8
609	4
610	2
611	1
612	4
613	2
614	2
615	5
616	3
617	3
618	3
619	5
620	6
621	5
622	5
623	4
624	2
625	2
626	2
627	4
628	4
629	3
630	7
631	3
632	3
633	4
634	6
635	2
636	4
637	4
638	4
639	3
640	3
641	3
642	1
643	4
644	2
645	1
646	1
647	1
648	4
649	4
650	1
651	2
652	2
653	2
654	2
655	3
656	2
657	4
658	2
659	1
660	1
661	1
662	2
663	3
665	2
666	2
667	1
669	3
670	2
671	2
672	1
673	1
674	3
675	1
676	1
678	3
679	1
680	4
681	3
682	3
684	6
685	2
686	1
687	1
688	1
690	1
692	1
693	4
694	1
695	2
696	1
698	2
699	1
700	3
702	1
703	1
704	5
705	1
706	2
707	2
708	3
710	1
711	3
716	2
717	1
718	2
720	2
721	2
722	3
723	1
724	1
727	1
728	1
729	1
730	1
731	1
732	1
733	1
734	2
735	1
736	1
737	1
738	4
739	1
740	2
741	1
744	1
747	1
748	1
749	1
750	1
751	2
753	1
754	3
756	2
757	3
758	2
759	2
760	1
763	2
764	1
766	2
767	1
769	1
770	2
771	1
772	1
773	1
774	2
775	1
777	2
779	3
780	2
781	1
785	1
786	1
788	1
789	2
790	1
791	3
793	3
794	5
795	1
796	3
799	2
801	3
802	1
803	1
804	3
806	3
807	1
811	2
813	1
815	2
817	2
818	3
820	1
822	2
823	2
825	3
827	2
828	2
829	2
830	3
831	2
833	1
834	1
836	2
838	2
839	1
840	1
843	1
844	1
846	2
849	2
850	2
851	1
852	4
853	1
854	1
855	1
856	3
857	2
859	2
860	1
862	2
868	3
869	1
870	3
871	4
873	1
874	1
875	1
876	2
877	2
878	2
879	1
880	1
881	7
883	1
885	2
886	2
887	3
888	3
889	2
890	2
893	1
894	1
895	2
897	2
898	3
901	1
902	1
903	2
908	3
909	2
911	2
912	1
913	2
915	2
916	2
917	3
921	5
922	2
924	1
925	1
927	1
929	4
933	2
934	1
937	1
938	2
939	1
940	1
941	1
943	3
944	4
945	1
946	1
947	1
949	1
950	3
951	2
952	1
957	1
958	2
959	1
963	1
965	1
966	1
968	2
970	1
972	1
974	1
975	1
976	2
977	2
983	3
984	2
985	1
986	2
987	2
989	1
990	1
991	1
992	2
994	2
995	1
997	1
998	1
999	1

