## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=picard/CollectInsertSizeMetrics/09_FL496_i14.inserts.hist_graph.pdf HISTOGRAM_WIDTH=1000 INPUT=bowtie2/Filtering/09_FL496_i14.filt.srt.nodup.bam OUTPUT=picard/CollectInsertSizeMetrics/09_FL496_i14.inserts.hist_data.log STOP_AFTER=5000000 VERBOSITY=ERROR QUIET=true    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Apr 30 15:59:48 KST 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
63	52	13	32	2000	72.525225	37.142564	2500000	FR	7	11	17	23	27	35	41	51	93	179	287			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
778	1
779	3
780	1
782	2
784	3
786	3
787	1
788	3
789	3
790	1
791	1
793	3
794	1
795	1
796	1
797	2
798	1
799	2
800	2
801	1
802	2
803	3
804	4
805	2
806	2
807	2
808	3
809	3
812	4
813	1
814	1
815	2
816	3
817	1
818	2
819	1
820	3
821	1
823	2
824	2
825	3
826	1
827	1
828	3
829	3
830	4
832	4
833	3
834	1
835	2
836	4
837	1
838	4
839	2
840	2
841	4
842	1
843	2
844	1
846	1
847	4
848	3
849	1
850	3
851	2
852	3
853	1
854	3
855	4
857	1
858	3
861	2
862	3
863	1
865	1
866	2
868	4
869	1
870	1
871	2
872	3
873	2
874	2
875	3
876	3
877	3
878	8
879	3
880	4
881	2
882	2
883	5
884	2
885	3
886	1
887	5
888	4
889	6
890	2
891	5
892	2
893	2
894	5
895	2
896	3
897	1
898	2
899	1
900	1
901	1
902	1
903	1
904	3
905	1
906	2
907	2
908	3
909	2
912	3
913	2
914	1
916	2
917	1
918	2
919	2
920	1
921	2
922	1
923	4
924	2
925	3
926	2
927	3
928	4
929	1
930	2
931	3
932	4
933	5
934	3
935	1
936	2
937	2
938	3
939	2
940	2
941	1
942	1
943	4
944	5
945	2
947	3
949	3
950	3
951	1
952	3
956	1
957	2
958	1
959	1
960	1
961	1
962	2
963	3
964	2
965	3
966	4
968	1
969	3
972	2
973	2
974	6
975	2
976	1
977	3
978	1
979	1
980	1
982	3
983	3
984	2
986	3
988	3
989	1
990	3
991	1
992	1
994	1
995	2
996	3
999	2
1000	3

