## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=picard/CollectInsertSizeMetrics/15_FL512_i21.inserts.hist_graph.pdf HISTOGRAM_WIDTH=1000 INPUT=bowtie2/Filtering/15_FL512_i21.filt.srt.nodup.bam OUTPUT=picard/CollectInsertSizeMetrics/15_FL512_i21.inserts.hist_data.log STOP_AFTER=5000000 VERBOSITY=ERROR QUIET=true    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Apr 30 16:01:24 KST 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
69	52	19	32	2000	89.108827	55.369042	2500000	FR	9	17	25	31	39	49	59	97	219	267	415			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
624	1
625	1
627	1
628	1
630	1
631	1
632	5
633	1
634	1
635	5
636	2
637	2
638	3
639	2
640	2
641	3
642	1
643	1
644	3
645	2
646	2
647	1
648	4
649	2
650	3
652	4
653	1
654	3
655	1
656	1
658	2
659	3
660	3
661	2
662	3
663	1
665	3
666	1
667	2
668	3
669	1
670	2
672	2
673	2
674	6
675	2
676	1
677	1
679	5
681	6
682	3
683	1
685	2
687	2
688	2
689	2
691	2
692	4
693	1
694	3
696	3
697	1
698	3
699	4
700	7
701	3
702	1
703	2
706	2
707	4
708	3
709	1
710	2
711	3
712	1
713	3
714	8
715	2
717	2
718	3
719	4
720	1
721	3
722	1
723	1
724	3
725	4
726	5
727	1
728	4
729	3
730	2
731	3
732	2
733	3
735	1
736	1
737	1
738	3
739	3
740	2
741	1
742	3
743	3
744	2
745	3
746	3
747	4
748	1
749	2
750	2
751	2
752	2
753	1
755	2
758	4
759	1
760	1
761	3
762	3
764	6
765	3
766	3
767	2
768	2
769	5
770	4
771	1
772	4
773	1
774	4
776	2
777	2
778	2
779	3
780	1
781	2
782	1
783	3
784	1
785	3
786	2
787	3
788	1
789	1
790	1
791	1
792	2
794	1
795	2
796	2
797	1
801	1
802	1
803	1
804	3
805	2
806	1
807	2
808	1
810	3
811	3
812	4
813	2
814	2
815	3
818	5
819	1
820	3
822	1
823	1
824	1
825	2
826	3
827	4
829	2
830	3
831	3
832	1
833	3
835	1
837	1
838	1
839	3
840	3
841	3
842	2
843	1
846	3
847	2
848	5
849	3
850	3
851	4
853	3
854	4
855	3
856	2
857	2
859	1
860	1
861	5
862	6
863	1
865	3
866	1
867	4
868	1
869	2
871	3
872	3
873	3
874	2
875	5
876	3
877	2
878	3
879	5
880	2
881	3
882	1
883	3
884	4
885	3
886	1
887	5
888	4
889	2
890	4
891	3
893	4
894	3
895	2
896	1
897	4
898	2
899	3
900	2
901	1
902	1
903	1
904	3
905	1
906	1
907	3
908	4
909	2
910	2
911	2
912	2
913	1
914	2
916	3
917	3
919	5
920	2
921	4
923	1
924	2
925	2
928	2
929	3
930	2
931	1
934	5
936	2
937	2
938	1
939	1
940	4
941	4
942	3
944	2
945	1
948	2
949	1
950	2
952	1
953	2
955	1
956	3
957	4
958	1
959	4
961	2
962	2
963	3
964	4
966	2
967	5
968	4
971	1
972	1
973	1
976	1
977	1
978	3
979	3
980	4
981	1
982	2
983	1
984	3
985	2
986	3
987	1
988	3
989	5
990	3
991	2
993	2
994	1
995	2
996	3
997	2
999	1
1000	1

